date,px,CF,g,erpb,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
731150,1104.61,6.55804961620029,0.01218048775,0.00501228502162919,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775,0.0131775
731157,1087.2,6.55804961620029,0.01218048775,0.00589601558224275,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239,0.01239
731164,1120.31,6.55804961620029,0.01218048775,0.00592307086022335,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825,0.0121825
731171,1138.65,6.55804961620029,0.01218048775,0.00484013677227579,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317,0.01317
731178,1150.34,6.55804961620029,0.01218048775,0.0045508946377152,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134
731185,1139.45,6.55804961620029,0.01218048775,0.0047910438158338,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215,0.013215
731192,1158.31,6.55804961620029,0.01218048775,0.00395119011742697,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396,0.01396
731199,1123.09,6.55804961620029,0.01218048775,0.00412840442116109,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625,0.0139625
731206,1144.89,6.55804961620029,0.01218048775,0.00437336340549032,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605,0.013605
731213,1161.02,6.55804961620029,0.01218048775,0.00406031377299213,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375,0.0138375
731220,1172.51,6.7140407207618,0.01231028825,0.00423699147415724,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387,0.01387
731227,1145.6,6.7140407207618,0.01231028825,0.00481565530425683,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275,0.0134275
731234,1127.58,6.7140407207618,0.01231028825,0.00494296921042551,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395,0.013395
731241,1133.28,6.7140407207618,0.01231028825,0.00464015209420146,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675,0.0136675
731248,1122.2,6.7140407207618,0.01231028825,0.0048843668432602,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825,0.0134825
731255,1096.22,6.7140407207618,0.01231028825,0.00507290546858441,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375,0.0134375
731262,1104.18,6.7140407207618,0.01231028825,0.00505070901233639,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415,0.013415
731269,1089.84,6.7140407207618,0.01231028825,0.00518670139078819,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336,0.01336
731276,1131.78,6.7140407207618,0.01231028825,0.00455560067587482,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376,0.01376
731283,1164.31,6.7140407207618,0.01231028825,0.003855316483337,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925,0.0142925
731290,1166.16,6.7140407207618,0.01231028825,0.00373855580964586,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144
731297,1148.7,6.7140407207618,0.01231028825,0.00369714425884182,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453,0.01453
731304,1147.39,6.7140407207618,0.01231028825,0.00374639966142645,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875,0.0144875
731311,1122.73,6.74216504359836,0.01232827875,0.00424246460379777,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165,0.014165
731318,1111.01,6.74216504359836,0.01232827875,0.00435409369193062,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175,0.0141175
731325,1125.17,6.74216504359836,0.01232827875,0.00418503151725683,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925,0.01420925
731332,1076.32,6.74216504359836,0.01232827875,0.00470134391057898,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825,0.01396825
731339,1073.43,6.74216504359836,0.01232827875,0.00484666665944388,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384,0.01384
731346,1054.99,6.74216504359836,0.01232827875,0.00480130389586334,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965,0.0139965
731353,1106.59,6.74216504359836,0.01232827875,0.00410713164369538,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389,0.014389
731360,1083.82,6.74216504359836,0.01232827875,0.00447271221093849,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153,0.014153
731367,1067.14,6.74216504359836,0.01232827875,0.00468739464729029,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675,0.01403675
731374,1027.53,6.74216504359836,0.01232827875,0.00482294730092733,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775,0.01414775
731381,1007.28,6.74216504359836,0.01232827875,0.00557648412847904,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775,0.01352775
731388,989.14,6.74216504359836,0.01232827875,0.00573574948077053,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275,0.01349275
731395,989.81,6.74216504359836,0.01232827875,0.00545482873801221,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769,0.013769
731402,989.03,6.52828371518074,0.0121036565,0.00497324234552927,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811,0.013811
731409,921.39,6.52828371518074,0.0121036565,0.00595591966359392,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875,0.01331875
731416,847.76,6.52828371518074,0.0121036565,0.00658923944659318,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825,0.01330825
731423,852.84,6.52828371518074,0.0121036565,0.00657706494566837,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274,0.013274
731430,864.24,6.52828371518074,0.0121036565,0.00670612058266663,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275,0.01304275
731437,908.64,6.52828371518074,0.0121036565,0.00660254303240425,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275,0.01277275
731444,928.77,6.52828371518074,0.0121036565,0.0064884388425647,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925,0.01272925
731451,940.86,6.52828371518074,0.0121036565,0.00654602391258403,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025,0.01258025
731458,916.07,6.52828371518074,0.0121036565,0.00700356472350236,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275,0.01231275
731465,893.92,6.52828371518074,0.0121036565,0.00734803360175836,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147,0.012147
731472,889.81,6.52828371518074,0.0121036565,0.00761192410353762,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725,0.01191725
731479,845.39,6.52828371518074,0.0121036565,0.0080638389883235,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555,0.0118555
731486,827.37,6.52828371518074,0.0121036565,0.00839356343257408,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696,0.011696
731493,800.58,6.28942747880352,0.012106292,0.00827348878779725,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784,0.011784
731500,835.32,6.28942747880352,0.012106292,0.00771655763996401,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025,0.01201025
731507,884.39,6.28942747880352,0.012106292,0.00665873659669909,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525,0.01264525
731514,897.65,6.28942747880352,0.012106292,0.00648941294009326,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825,0.01270825
731521,900.96,6.28942747880352,0.012106292,0.00656961024317918,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602,0.012602
731528,894.74,6.28942747880352,0.012106292,0.00731222649982645,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085,0.0119085
731535,909.83,6.28942747880352,0.012106292,0.00682872993277286,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274,0.012274
731542,930.55,6.28942747880352,0.012106292,0.006393444436059,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535,0.0125535
731549,936.31,6.28942747880352,0.012106292,0.00631661205091766,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825,0.01258825
731556,912.23,6.28942747880352,0.012106292,0.00664107289612787,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325,0.01244325
731563,889.48,6.28942747880352,0.012106292,0.00689179818830637,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371,0.012371
731570,895.75,6.28942747880352,0.012106292,0.00697945464233853,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325,0.01223325
731577,875.4,6.28942747880352,0.012106292,0.00742490397666747,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953,0.011953
731584,908.59,6.35361548557482,0.01200443925,0.00669846433743137,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275,0.01238275
731591,927.57,6.35361548557482,0.01200443925,0.00632390888753603,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125,0.0126125
731598,901.78,6.35361548557482,0.01200443925,0.00683140623938686,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325,0.01230325
731605,861.4,6.35361548557482,0.01200443925,0.00731490068103005,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154,0.012154
731612,855.7,6.35361548557482,0.01200443925,0.00741587304886559,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275,0.01210275
731619,829.69,6.35361548557482,0.01200443925,0.00773843563321454,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575,0.01201575
731626,834.89,6.35361548557482,0.01200443925,0.00750641738087865,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995,0.0121995
731633,848.17,6.35361548557482,0.01200443925,0.00747158350078615,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375,0.01211375
731640,841.15,6.35361548557482,0.01200443925,0.00797560150012098,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673,0.011673
731647,828.89,6.35361548557482,0.01200443925,0.00805191527117202,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975,0.01170975
731654,833.27,6.35361548557482,0.01200443925,0.00795539019229872,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655,0.0117655
731661,895.79,6.35361548557482,0.01200443925,0.00658258482450885,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975,0.01259975
731668,863.5,6.35361548557482,0.01200443925,0.00716849738745139,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225,0.01228225
731675,878.85,6.29769446361049,0.0124423045,0.00728654943175708,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075,0.01241075
